Rating,URN
Unknown,143794
Unknown,143803
Unknown,143808
Unknown,143812
Good,143817
Unknown,143818
Outstanding,143828
Good,143838
Outstanding,143839
Requires Improvement,143840
Good,143841
Requires Improvement,143844
Requires Improvement,143845
Requires Improvement,143846
Good,143848
Inadequate,143853
Good,143854
Requires Improvement,143857
Good,143858
Inadequate,143862
Good,143864
Unknown,143865
Unknown,143877
Unknown,143879
Unknown,143890
Requires Improvement,143895
Unknown,143899
Unknown,143901
Unknown,143902
Requires Improvement,143903
Unknown,143905
Unknown,143907
Good,143911
Good,143912
Unknown,143916
Unknown,143924
Requires Improvement,143927
Good,143928
Requires Improvement,143930
Outstanding,143932
Requires Improvement,143933
Requires Improvement,143934
Requires Improvement,143936
Good,143938
Good,143946
Requires Improvement,143947
Good,143954
Requires Improvement,143963
Unknown,143981
Unknown,143984
Unknown,143993
Unknown,144002
Unknown,144007
Unknown,144008
Unknown,144013
Requires Improvement,144014
Requires Improvement,144015
Unknown,144018
Inadequate,144027
Good,144033
Unknown,144044
Unknown,144046
Unknown,144055
Unknown,144066
Unknown,144069
Unknown,144084
Good,144094
Unknown,144095
Unknown,144100
Unknown,144104
Unknown,144182
Unknown,144192
Unknown,144196
Unknown,144199
Unknown,144200
Unknown,144204
Unknown,144205
Unknown,144206
Unknown,144209
Unknown,144214
Unknown,144228
Unknown,144233
Unknown,144234
Unknown,144243
Requires Improvement,144271
Good,144278
Unknown,144279
Unknown,144286
Unknown,144291
Unknown,144306
Unknown,144307
Unknown,144309
Good,144311
Outstanding,144312
Unknown,144316
Unknown,144320
Unknown,144321
Requires Improvement,144326
Unknown,144327
Requires Improvement,144336
Unknown,144342
Requires Improvement,144346
Unknown,144354
Unknown,144356
Unknown,144359
Inadequate,144363
Unknown,144364
Good,144366
Good,144367
Requires Improvement,144370
Good,144375
Good,144377
Requires Improvement,144378
Unknown,144388
Unknown,144389
Requires Improvement,144391
Requires Improvement,144392
Unknown,144402
Good,144404
Unknown,144405
Good,144435
Unknown,144464
Unknown,144465
Good,144475
Inadequate,144479
Requires Improvement,144486
Inadequate,144487
Good,144488
Good,144489
Good,144493
Inadequate,144494
Inadequate,144495
Outstanding,144496
Good,144502
Good,144503
Good,144505
Requires Improvement,144508
Good,144509
Requires Improvement,144514
Good,144515
Inadequate,144519
Good,144520
Unknown,144533
Unknown,144558
Unknown,144561
Inadequate,144579
Requires Improvement,144588
Unknown,144595
Unknown,144601
Unknown,144606
Unknown,144610
Unknown,144617
Good,144618
Good,144619
Inadequate,144622
Unknown,144623
Unknown,144627
Unknown,144629
Unknown,144633
Unknown,144638
Unknown,144643
Unknown,144646
Unknown,144652
Unknown,144655
Unknown,144657
Unknown,144661
Unknown,144684
Unknown,144687
Unknown,144691
Unknown,144692
Unknown,144693
Unknown,144700
Unknown,144711
Unknown,144716
Requires Improvement,144717
Unknown,144719
Unknown,144721
Requires Improvement,144725
Good,144726
Inadequate,144727
Good,144730
Unknown,144739
Unknown,144741
Unknown,144742
Unknown,144743
Unknown,144744
Unknown,144745
Unknown,144748
Unknown,144750
Unknown,144752
Unknown,144755
Good,144756
Unknown,144759
Good,144760
Unknown,144761
Unknown,144764
Inadequate,144765
Outstanding,144766
Unknown,144768
Unknown,144769
Requires Improvement,144773
Good,144774
Inadequate,144775
Inadequate,144776
Good,144784
Good,144795
Good,144796
Unknown,144799
Unknown,144801
Good,144807
Good,144808
Unknown,144809
Good,144811
Good,144816
Inadequate,144817
Requires Improvement,144818
Unknown,144819
Inadequate,144820
Unknown,144852
Unknown,144853
Unknown,144855
Good,144856
Good,144857
Unknown,144875
Unknown,144893
Unknown,144897
Unknown,144900
Unknown,144929
Inadequate,144937
Unknown,144946
Unknown,144952
Unknown,144956
Unknown,144962
Good,144966
Requires Improvement,144967
Unknown,144968
Unknown,144976
Unknown,144977
Unknown,144988
Unknown,144990
Unknown,144991
Unknown,145008
Good,145019
Good,145023
Unknown,145025
Requires Improvement,145034
Unknown,145047
Unknown,145050
Good,145051
Unknown,145052
Unknown,145055
Unknown,145058
Good,145059
Unknown,145061
Unknown,145063
Good,145064
Unknown,145082
Unknown,145089
Unknown,145090
Unknown,145106
Unknown,145108
Unknown,145109
Unknown,145113
Unknown,145114
Outstanding,145116
Unknown,145119
Unknown,145120
Requires Improvement,145121
Unknown,145124
Good,145125
Good,145126
Good,145127
Good,145128
Requires Improvement,145129
Unknown,145132
Unknown,145133
Unknown,145134
Unknown,145135
Good,145139
Unknown,145140
Outstanding,145146
Requires Improvement,145155
Good,145157
Requires Improvement,145159
Good,145160
Good,145162
Outstanding,145164
Good,145165
Requires Improvement,145168
Good,145169
Good,145170
Unknown,145173
Unknown,145176
Unknown,145179
Good,145181
Good,145182
Good,145184
Good,145187
Unknown,145188
Unknown,145191
Good,145192
Unknown,145195
Unknown,145196
Unknown,145198
Unknown,145200
Unknown,145211
Unknown,145217
Unknown,145224
Inadequate,145231
Unknown,145232
Requires Improvement,145239
Good,145241
Good,145242
Unknown,145244
Unknown,145253
Unknown,145254
Unknown,145271
Unknown,145274
Unknown,145286
Requires Improvement,145289
Requires Improvement,145290
Good,145292
Good,145293
Requires Improvement,145295
Good,145296
Unknown,145297
Good,145298
Good,145308
Unknown,145313
Unknown,145314
Unknown,145315
Unknown,145322
Unknown,145327
Unknown,145336
Unknown,145337
Unknown,145343
Unknown,145348
Unknown,145372
Unknown,145375
Unknown,145376
Unknown,145381
Requires Improvement,145383
Unknown,145384
Unknown,145398
Good,145402
Unknown,145404
Unknown,145405
Unknown,145410
Good,145416
Good,145417
Unknown,145420
Unknown,145430
Unknown,145455
Good,145462
Good,145463
Requires Improvement,145465
Good,145468
Outstanding,145470
Inadequate,145471
Good,145472
Unknown,145474
Unknown,145477
Outstanding,145479
Unknown,145480
Unknown,145482
Unknown,145486
Unknown,145490
Unknown,145494
Good,145499
Unknown,145500
Unknown,145501
Unknown,145502
Good,145505
Good,145510
Unknown,145521
Unknown,145528
Unknown,145529
Good,145546
Good,145549
Requires Improvement,145552
Unknown,145558
Unknown,145562
Good,145563
Unknown,145564
Good,145568
Outstanding,145572
Requires Improvement,145574
Inadequate,145575
Unknown,145577
Unknown,145579
Unknown,145580
Unknown,145591
Unknown,145593
Unknown,145597
Unknown,145609
Unknown,145639
Unknown,145643
Unknown,145677
Unknown,145707
Unknown,145708
Unknown,145709
Unknown,145722
Unknown,145723
Unknown,145724
Unknown,145736
Unknown,145741
Unknown,145744
Unknown,145774
Unknown,145776
Unknown,145777
Unknown,145783
Unknown,145811
Unknown,145819
Unknown,145843
Unknown,145845
Unknown,145848
Unknown,145850
Unknown,145852
Unknown,145857
Good,145858
Good,145859
Unknown,145860
Unknown,145861
Unknown,145863
Unknown,145864
Unknown,145866
Unknown,145868
Unknown,145872
Unknown,145873
Unknown,145874
Unknown,145875
Unknown,145878
Unknown,145883
Unknown,145889
Unknown,145890
Unknown,145892
Unknown,145893
Unknown,145894
Unknown,145895
Unknown,145897
Unknown,145898
Unknown,145900
Unknown,145906
Unknown,145916
Unknown,145917
Unknown,145921
Unknown,145922
Unknown,145923
Unknown,145927
Unknown,145929
Unknown,145931
Good,145932
Unknown,145937
Unknown,145938
Unknown,145943
Unknown,145944
Unknown,145945
Inadequate,145946
Good,145949
Inadequate,145950
Unknown,145952
Unknown,145954
Unknown,145957
Requires Improvement,145960
Inadequate,145962
Unknown,145966
Unknown,145987
Unknown,146013
Unknown,146014
Good,146030
Good,146036
Unknown,146052
Unknown,146053
Unknown,146054
Unknown,146058
Unknown,146059
Unknown,146063
Unknown,146070
Unknown,146078
Unknown,146087
Unknown,146094
Unknown,146099
Unknown,146103
Unknown,146108
Unknown,146121
Unknown,146124
Unknown,146128
Unknown,146129
Unknown,146144
Unknown,146146
Requires Improvement,146164
Unknown,146165
Good,146166
Good,146167
Good,146182
Unknown,146190
Unknown,146196
Unknown,146198
Requires Improvement,146200
Unknown,146209
Unknown,146212
Unknown,146217
Unknown,146220
Unknown,146228
Unknown,146232
Unknown,146235
Unknown,146237
Unknown,146239
Unknown,146245
Unknown,146247
Unknown,146250
Unknown,146255
Unknown,146274
Requires Improvement,146277
Unknown,146282
Unknown,146284
Good,146287
Unknown,146288
Inadequate,146292
Unknown,146303
Unknown,146305
Unknown,146309
Unknown,146315
Unknown,146316
Unknown,146318
Unknown,146320
Unknown,146325
Unknown,146327
Requires Improvement,146332
Good,146333
Good,146335
Good,146338
Good,146339
Good,146340
Unknown,146344
Good,146350
Good,146353
Good,146360
Unknown,146363
Unknown,146365
Unknown,146367
Unknown,146369
Unknown,146370
Unknown,146373
Unknown,146374
Unknown,146375
Unknown,146377
Unknown,146378
Unknown,146379
Unknown,146383
Unknown,146386
Unknown,146387
Unknown,146392
Unknown,146404
Unknown,146408
Unknown,146410
Unknown,146418
Unknown,146431
Unknown,146436
Unknown,146439
Unknown,146440
Unknown,146443
Unknown,146451
Unknown,146455
Unknown,146489
Unknown,146493
Unknown,146497
Unknown,146501
Unknown,146503
Unknown,146506
Unknown,146509
Good,146516
Unknown,146518
Requires Improvement,146519
Good,146521
Good,146522
Inadequate,146524
Inadequate,146527
Unknown,146529
Unknown,146539
Good,146553
Unknown,146560
Unknown,146562
Good,146563
Unknown,146564
Unknown,146567
Good,146569
Good,146571
Unknown,146580
Unknown,146601
Unknown,146624
Inadequate,146626
Requires Improvement,146633
Unknown,146634
Unknown,146635
Unknown,146639
Unknown,146640
Requires Improvement,146646
Unknown,146648
Good,146660
Good,146671
Unknown,146680
Unknown,146683
Unknown,146697
Unknown,146698
Unknown,146699
Unknown,146727
Good,146729
Good,146733
Good,146736
Unknown,146742
Unknown,146752
Unknown,146765
Unknown,146769
Requires Improvement,146773
Good,146774
Inadequate,146780
Good,146790
Unknown,146793
Unknown,146794
Unknown,146795
Unknown,146797
Requires Improvement,146804
Inadequate,146805
Unknown,146806
Unknown,146819
Unknown,146820
Unknown,146824
Unknown,146825
Unknown,146858
Unknown,146871
Unknown,146885
Unknown,146891
Unknown,146894
Unknown,146899
Unknown,146901
Unknown,146906
Unknown,146907
Unknown,146909
Unknown,146914
Unknown,146926
Unknown,146936
Unknown,146953
Unknown,146969
Unknown,146970
Good,146971
Unknown,146972
Good,146973
Unknown,146981
Good,146982
Good,146988
Unknown,146999
Unknown,147016
Unknown,147018
Unknown,147025
Good,147027
Good,147030
Unknown,147031
Requires Improvement,147034
Unknown,147036
Outstanding,147038
Unknown,147059
Good,147060
Unknown,147061
Unknown,147064
Unknown,147067
Unknown,147068
Unknown,147071
Unknown,147072
Unknown,147073
Unknown,147077
Unknown,147080
Unknown,147081
Unknown,147086
Unknown,147087
Unknown,147100
Unknown,147115
Unknown,147116
Unknown,147122
Unknown,147124
Unknown,147126
Unknown,147127
Unknown,147132
Unknown,147136
Unknown,147137
Unknown,147142
Unknown,147143
Unknown,147158
Unknown,147162
Unknown,147169
Good,147170
Requires Improvement,147171
Unknown,147177
Unknown,147178
Unknown,147182
Unknown,147185
Inadequate,147186
Unknown,147187
Unknown,147188
Unknown,147189
Good,147198
Unknown,147199
Unknown,147201
Unknown,147203
Unknown,147204
Unknown,147205
Unknown,147206
Unknown,147212
Unknown,147213
Unknown,147214
Unknown,147219
Unknown,147220
Unknown,147221
Unknown,147224
Unknown,147234
Good,147235
Unknown,147236
Good,147237
Unknown,147238
Unknown,147246
Unknown,147260
Unknown,147268
Unknown,147291
Unknown,147298
Unknown,147300
Good,147301
Unknown,147306
Unknown,147345
Unknown,147346
Unknown,147347
Unknown,147349
Unknown,147350
Unknown,147351
Unknown,147369
Unknown,147400
Unknown,147401
Unknown,147414
Unknown,147430
Unknown,147432
Unknown,147439
Unknown,147440
Unknown,147442
Unknown,147443
Unknown,147456
Unknown,147462
Unknown,147465
Unknown,147467
Unknown,147468
Unknown,147470
Unknown,147471
Unknown,147473
Unknown,147491
Unknown,147505
Unknown,147508
Unknown,147515
Unknown,147524
Unknown,147531
Unknown,147532
Unknown,147533
Unknown,147535
Unknown,147536
Unknown,147537
Unknown,147538
Unknown,147540
Unknown,147541
Unknown,147543
Unknown,147544
Unknown,147546
Unknown,147547
Unknown,147565
Unknown,147574
Unknown,147577
Unknown,147581
Unknown,147582
Unknown,147607
Unknown,147614
Unknown,147615
Unknown,147627
Unknown,147635
Unknown,147643
Unknown,147648
Unknown,147650
Unknown,147651
Unknown,147652
Unknown,147653
Unknown,147654
Unknown,147655
Unknown,147660
Unknown,147661
Unknown,147662
Unknown,147663
Unknown,147664
Unknown,147666
Unknown,147667
Unknown,147670
Unknown,147675
Unknown,147679
Unknown,147683
Unknown,147685
Unknown,147690
Unknown,147697
Unknown,147702
Unknown,147703
Unknown,147705
Unknown,147707
Unknown,147711
Unknown,147724
Unknown,147728
Unknown,147733
Unknown,147735
Unknown,147736
Unknown,147737
Unknown,147780
Unknown,147782
Unknown,147783
Unknown,147785
Unknown,147787
Unknown,147788
Unknown,147789
Unknown,147791
Unknown,147796
Unknown,147801
Unknown,147804
Unknown,147819
Unknown,147825
Unknown,147829
Unknown,147832
Unknown,147838
Unknown,147840
Unknown,147841
Unknown,147845
Unknown,147847
Unknown,147848
Unknown,147849
Unknown,147853
Unknown,147854
Unknown,147858
Unknown,147859
Unknown,147860
Unknown,147864
Unknown,147870
Unknown,147872
Unknown,147874
Unknown,147875
Unknown,147881
Unknown,147883
Unknown,147889
Unknown,147894
Unknown,147896
Unknown,147902
Unknown,147904
Unknown,147905
Unknown,147911
Unknown,147914
Unknown,147935
Unknown,147944
Unknown,147948
Unknown,147951
Unknown,147957
Unknown,147967
Unknown,147977
Unknown,147980
Unknown,147985
Unknown,147986
Unknown,148003
Unknown,148026
Unknown,148027
Unknown,148029
Unknown,148035
Unknown,148036
Unknown,148038
Unknown,148050
Unknown,148057
Unknown,148070
Unknown,148109
Unknown,148128
Unknown,148135
Unknown,148179
Unknown,148185
Unknown,148186
Unknown,148187
